"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_20038",1030,724,494,675,517,784
"PITA_22042",0,0,0,0,0,0
"PITA_33417",53,14,29,17,9,10
"PITA_40260",0,2,1,0,0,1
"PITA_38302",0,0,0,0,0,0
"PITA_33679",17,4,14,20,9,10
"PITA_32729",391,144,232,243,296,135
"PITA_51397",104,15,28,8,41,23
"PITA_39053",99,50,46,7,39,45
"PITA_31825",1473,537,856,963,1010,495
"PITA_47522",3,0,4,0,0,0
"PITA_26770",0,0,0,0,0,0
"PITA_21423",843,567,466,553,463,700
"PITA_27913",0,0,0,0,0,0
"PITA_24368",1,0,0,1,0,2
"PITA_14526",2175,1311,1144,1448,1302,1621
"PITA_50486",26,19,10,27,13,17
"PITA_29623",1013,577,555,560,486,684
"PITA_26429",681,633,411,259,456,537
"PITA_04664",2,2,6,0,4,3
"PITA_35140",36,30,14,14,28,16
"PITA_14924",0,0,0,0,0,0
"PITA_41275",0,0,0,0,0,0
"PITA_30430",0,0,0,0,0,0
"PITA_27501",2,0,8,0,2,0
"PITA_43496",45,19,13,13,14,16
"PITA_29136",595,365,255,434,311,515
"PITA_51629",386,180,147,107,269,137
"PITA_47927",0,0,0,0,0,0
"PITA_37205",6,5,3,0,4,1
"PITA_19868",1370,603,635,488,299,535
"PITA_24475",0,0,0,0,0,0
"PITA_02811",32,2,9,24,18,5
"PITA_45524",46,15,10,8,5,25
"PITA_49354",0,0,0,0,0,0
"PITA_15156",522,202,157,321,243,344
"PITA_10764",0,1,2,1,0,0
"PITA_29223",0,0,0,0,0,0
"PITA_21165",0,0,0,0,0,0
"PITA_20848",73,24,31,35,29,30
"PITA_45098",971,644,276,676,508,844
"PITA_22376",1,0,0,0,0,0
"PITA_27179",2607,1654,1362,1617,1673,2297
"PITA_47567",289,62,147,55,41,83
"PITA_02969",364,102,160,179,125,120
"PITA_43958",826,624,585,509,518,880
"PITA_07020",456,229,305,653,1344,254
"PITA_42003",110,41,69,69,71,60
"PITA_27128",32,70,21,116,315,70
"PITA_28918",0,0,0,0,0,1
"PITA_24236",0,0,0,0,0,0
"PITA_22346",44,18,30,4,2,16
"PITA_48328",63,25,43,16,30,14
"PITA_49105",0,1,0,0,1,0
"PITA_04771",0,0,0,0,0,0
"PITA_12535",0,0,0,0,0,0
"PITA_23384",0,0,0,0,0,0
"PITA_39273",15,9,7,7,16,6
"PITA_13790",0,0,0,0,0,84
"PITA_16880",0,0,0,0,0,0
"PITA_31049",109,28,41,79,92,13
"PITA_02290",21,7,0,0,0,21
"PITA_18920",0,0,0,0,0,0
"PITA_19210",9,1,5,5,1,3
"PITA_37157",0,0,0,0,0,0
"PITA_50356",44,0,0,33,0,0
"PITA_40963",1,7,0,0,1,4
"PITA_22974",75,21,46,82,52,39
"PITA_14406",64,51,24,37,33,36
"PITA_02240",0,0,0,0,0,0
"PITA_08183",1,0,1,0,3,0
"PITA_39290",94,100,57,118,53,101
"PITA_36829",0,0,0,0,0,0
"PITA_02616",113,6,79,30,11,4
"PITA_16843",37,37,26,34,39,17
"PITA_14825",137,78,216,205,240,81
"PITA_02315",0,0,0,0,0,0
"PITA_22898",83,39,31,46,49,104
"PITA_49348",0,0,0,0,1,1
"PITA_47359",474,279,273,298,318,429
"PITA_36057",9392,5537,5382,6033,4509,6501
"PITA_28119",0,0,0,0,0,0
"PITA_42125",3,0,0,2,0,0
"PITA_49753",0,0,0,2,0,1
"PITA_08648",0,0,7,11,10,0
"PITA_37133",0,0,0,0,0,0
"PITA_01824",7,3,0,0,0,0
"PITA_20259",0,0,0,0,0,0
"PITA_13712",6,20,0,5,3,3
"PITA_14006",7,0,0,3,0,0
"PITA_11230",1430,917,604,926,948,1157
"PITA_09739",0,0,0,1,0,0
"PITA_18351",880,631,453,648,515,673
"PITA_18460",0,0,6,0,0,61
"PITA_29207",68,114,83,1,64,22
"PITA_16513",4,1,1,7,2,5
"PITA_43346",156,76,61,152,174,228
"PITA_01241",0,0,0,13,0,0
"PITA_10142",2,0,0,1,0,0
"PITA_45210",69,0,59,54,71,0
"PITA_39091",0,0,0,0,0,10
"PITA_24723",0,0,0,0,0,0
"PITA_25271",0,0,0,0,1,0
"PITA_01226",0,0,0,0,0,0
"PITA_32775",0,0,0,0,0,0
"PITA_36635",2119,1418,1319,1417,1090,1701
"PITA_26623",0,0,0,0,0,0
"PITA_21238",0,2,13,4,3,0
"PITA_30898",0,0,0,0,0,0
"PITA_22296",65,40,34,51,63,48
"PITA_01247",109,70,49,66,55,72
"PITA_29530",5,6,2,11,4,8
"PITA_07129",16,4,6,3,4,5
"PITA_47499",0,0,0,0,0,0
"PITA_34298",0,0,0,0,0,0
"PITA_48291",0,0,0,0,0,0
"PITA_43172",1,3,1,1,0,0
"PITA_25081",64,5,27,44,76,109
"PITA_21998",69,65,30,39,40,46
"PITA_41939",38,8,8,3,1,2
"PITA_15251",2,0,0,0,0,0
"PITA_37536",0,0,8,0,0,0
"PITA_40117",0,7,32,0,0,3
"PITA_24548",0,2,0,0,3,2
"PITA_33662",0,0,0,1,0,0
"PITA_19818",53,17,21,14,2,12
"PITA_31053",57,31,22,36,31,34
"PITA_45974",12264,7738,6593,8425,6763,11556
"PITA_10375",250,186,138,123,151,222
"PITA_33684",59,24,26,25,0,30
"PITA_32297",49,15,13,14,6,21
"PITA_50635",5483,3370,2797,4054,3341,4897
"PITA_16040",521,178,281,336,269,202
"PITA_22470",1199,873,648,1063,938,1149
"PITA_27883",0,0,0,0,2,0
"PITA_20274",0,0,0,0,0,0
"PITA_39401",0,0,0,0,0,0
"PITA_19357",13,14,0,0,10,5
"PITA_26319",0,0,0,0,0,0
"PITA_03685",279,127,172,206,105,137
"PITA_22602",2,5,2,6,4,16
"PITA_30201",0,0,1,1,0,0
"PITA_05485",1,2,2,6,3,9
"PITA_09914",0,0,0,0,0,0
"PITA_07075",197,187,141,129,128,131
"PITA_42017",1868,545,868,1117,1576,898
"PITA_22410",2,1,6,4,12,1
"PITA_03142",33,18,23,40,24,9
"PITA_31658",0,0,0,0,0,3
"PITA_30725",76,86,51,64,88,80
"PITA_06287",47,30,24,22,19,19
"PITA_06063",0,0,0,0,0,0
"PITA_23244",271,199,157,299,136,207
"PITA_06704",0,1,1,1,0,1
"PITA_40677",296,181,155,126,137,170
"PITA_00152",49,5,15,20,21,12
"PITA_13228",0,0,0,0,3,0
"PITA_44779",416,432,253,237,170,454
"PITA_06124",0,5,2,4,3,3
"PITA_10574",39,32,18,24,18,23
"PITA_00936",0,0,0,0,0,0
"PITA_27861",17,4,12,0,1,1
"PITA_38755",66,45,63,46,37,51
"PITA_33337",619,335,291,329,247,501
"PITA_47399",0,0,0,0,0,0
"PITA_05158",1730,1136,937,1059,832,1475
"PITA_21156",6,4,12,9,11,1
"PITA_05540",394,263,192,173,179,270
"PITA_42537",2757,1780,1545,1810,1615,2338
"PITA_09712",73,70,52,36,34,57
"PITA_02027",353,383,255,290,425,526
"PITA_25606",160,60,99,41,89,54
"PITA_38399",427,332,180,133,227,202
"PITA_07545",1247,850,725,1174,810,1031
"PITA_21342",9,4,2,8,0,6
"PITA_01600",0,1,0,7,1,0
"PITA_01663",320,295,292,417,304,414
"PITA_09998",108,64,36,28,45,35
"PITA_14270",0,1,0,0,1,4
"PITA_23443",0,1,0,0,0,2
"PITA_33698",58,35,44,51,23,46
"PITA_45121",0,0,0,0,0,0
"PITA_28324",3,0,0,0,0,0
"PITA_13959",1,0,0,0,0,1
"PITA_22650",39,22,19,22,19,7
"PITA_36972",3114,2361,1892,2257,1807,2176
"PITA_32744",0,1,1,0,0,0
"PITA_11355",166,113,97,117,113,131
"PITA_23002",0,3,2,1,1,2
"PITA_40058",0,0,0,0,0,0
"PITA_31508",207,146,99,148,120,169
"PITA_34937",0,0,0,0,0,0
"PITA_37512",0,0,6,0,0,0
"PITA_13655",0,0,0,0,0,0
"PITA_42960",0,0,0,0,0,0
"PITA_49821",0,0,0,0,0,0
"PITA_30415",104,85,61,79,50,82
"PITA_15740",7259,4212,4411,3524,3670,5617
"PITA_50598",0,0,0,0,0,0
"PITA_44206",0,0,0,1,0,0
"PITA_08393",6,3,4,2,3,2
"PITA_00465",0,0,0,0,0,0
"PITA_30510",148,43,66,31,56,51
"PITA_02842",8,0,0,0,0,2
"PITA_48834",14,13,4,14,7,16
"PITA_21012",0,9,2,1,9,1
"PITA_29718",473,298,238,276,238,492
"PITA_44285",0,0,0,0,0,0
"PITA_34454",351,204,219,239,226,285
"PITA_08529",5004,3605,2408,3792,2832,4839
"PITA_39873",3,0,0,0,0,0
"PITA_18235",842,598,420,690,578,761
"PITA_15201",282,155,162,150,223,160
"PITA_05683",0,0,0,0,0,0
"PITA_33890",9,1,0,0,1,0
"PITA_28613",1082,616,614,531,484,917
"PITA_51710",1539,830,667,1252,1791,1016
"PITA_29720",28,7,27,38,20,18
"PITA_50056",0,0,0,0,0,0
"PITA_18391",14,14,12,13,7,16
"PITA_45578",0,0,0,0,0,0
"PITA_12416",517,343,271,335,260,484
"PITA_44231",734,417,225,452,404,552
"PITA_01496",274,210,289,186,165,206
"PITA_31113",0,0,0,1,0,0
"PITA_51337",7,4,8,17,23,15
"PITA_49760",0,0,0,0,0,0
"PITA_31731",0,0,0,5,0,1
"PITA_02785",0,0,0,0,0,0
"PITA_00810",757,337,373,137,117,808
"PITA_31965",0,5,4,0,0,0
"PITA_07947",0,1,0,0,0,0
"PITA_39859",0,1,0,0,0,0
"PITA_15893",0,0,0,0,0,0
"PITA_51544",719,256,262,270,372,232
"PITA_04697",96,85,60,54,46,52
"PITA_47827",25,13,12,13,10,11
"PITA_27199",28,6,27,8,27,12
"PITA_45480",0,0,0,0,1,0
"PITA_17245",76,49,86,149,137,51
"PITA_26945",1160,765,597,737,557,841
"PITA_40504",0,0,1,0,0,0
"PITA_23205",92,33,152,13,27,22
"PITA_14344",4,0,0,0,0,1
"PITA_18746",0,0,0,0,0,0
"PITA_44099",2,0,3,6,10,5
"PITA_35507",9,3,2,23,93,4
"PITA_16483",0,0,0,0,0,0
"PITA_31144",259,60,104,100,51,29
"PITA_28049",0,0,0,0,0,0
"PITA_28300",0,4,1,5,19,1
"PITA_04181",1,2,5,0,3,1
"PITA_11407",801,238,371,406,291,468
"PITA_14841",0,1,1,0,1,0
"PITA_35122",0,0,0,0,0,0
"PITA_34874",116,102,45,93,79,206
"PITA_40426",692,349,293,224,242,305
"PITA_28764",259,103,126,171,104,211
"PITA_17044",0,0,0,0,0,0
"PITA_31008",211,257,125,97,173,228
"PITA_28815",7,4,1,15,16,24
"PITA_25574",2677,1259,1312,1455,2388,1599
"PITA_51654",0,0,0,0,0,0
"PITA_44817",0,0,0,0,1,1
"PITA_44406",0,0,0,0,0,0
"PITA_31955",316,192,154,198,157,189
"PITA_33824",7,5,2,0,0,4
"PITA_38410",0,0,1,1,1,0
"PITA_16979",21,13,16,22,17,32
"PITA_27028",4,14,4,9,2,16
"PITA_01440",695,89,594,432,288,51
"PITA_15916",431,210,173,193,161,215
"PITA_21059",219,21,418,412,1062,288
"PITA_23158",0,0,0,0,0,0
"PITA_22459",100,70,49,70,71,78
"PITA_25431",0,0,0,2,1,0
"PITA_44377",56,42,29,44,46,51
"PITA_18341",8,4,8,5,7,19
"PITA_08663",138,115,79,121,65,111
"PITA_09641",76,11,24,4,26,6
"PITA_36280",62,17,37,24,41,36
"PITA_27942",9,2,0,6,11,10
"PITA_45242",52,29,42,28,21,49
"PITA_31090",131,30,108,104,70,40
"PITA_13649",6,0,2,2,0,0
"PITA_20143",0,0,2,0,0,1
"PITA_47903",0,0,2,0,0,0
"PITA_07488",0,0,1,0,0,0
"PITA_19450",39,13,18,41,18,32
"PITA_05197",80,42,21,27,50,40
"PITA_30089",251,177,150,146,82,216
"PITA_20001",384,257,212,215,188,222
"PITA_37307",789,469,417,617,498,577
"PITA_20426",59,41,67,155,34,34
"PITA_01062",126,44,85,69,110,50
"PITA_42206",19,25,10,15,11,11
"PITA_09587",45,55,37,44,27,75
"PITA_49156",0,0,0,0,0,0
"PITA_00030",9,2,1,4,1,0
"PITA_01140",2,0,4,1,4,5
"PITA_10064",35,22,8,1,46,13
"PITA_33818",52,25,62,45,69,16
"PITA_50188",0,0,0,0,0,0
"PITA_29937",18,6,6,8,4,14
"PITA_44999",77,19,41,50,61,17
"PITA_04025",0,0,0,0,0,0
"PITA_22808",56,24,22,32,20,189
"PITA_42651",61,11,6,24,39,55
"PITA_20568",72,42,50,31,30,37
"PITA_47084",898,640,457,590,587,790
"PITA_42503",0,0,0,0,0,0
"PITA_26602",38583,36659,21259,29612,26285,33175
"PITA_33942",0,0,0,0,0,0
"PITA_08057",0,0,0,0,0,0
"PITA_06530",0,0,0,0,0,0
"PITA_01515",5,11,1,0,8,9
"PITA_47180",204,121,149,206,151,229
"PITA_46708",199,116,90,96,101,163
"PITA_41600",1,0,0,0,0,0
"PITA_20898",0,0,0,0,0,0
"PITA_17719",0,12,11,0,4,144
"PITA_43270",42,0,61,14,4,0
"PITA_28772",0,0,0,0,0,0
"PITA_23967",24,37,14,0,0,30
"PITA_10509",1,1,0,2,9,0
"PITA_37477",31,11,10,22,21,14
"PITA_01225",0,0,0,0,0,0
"PITA_51312",27,0,0,1,4,0
"PITA_22011",0,0,0,0,0,0
"PITA_07635",0,0,0,0,0,0
"PITA_24242",41,21,15,21,20,20
"PITA_43426",162,151,144,24,77,119
"PITA_40605",9,5,1,7,0,12
"PITA_49842",323,64,311,265,152,63
"PITA_38896",0,0,0,0,0,0
"PITA_00170",5068,2483,2481,3268,2475,2177
"PITA_38354",0,0,0,5,0,0
"PITA_33497",0,0,0,0,0,2
"PITA_04798",14,11,1,10,20,7
"PITA_45483",0,0,0,0,0,0
"PITA_16180",0,0,0,0,0,0
"PITA_00657",0,0,1,0,3,4
"PITA_33143",586,364,374,269,352,361
"PITA_07034",256,125,76,116,107,123
"PITA_29308",0,2,1,18,2,0
"PITA_36604",23889,10635,11044,8281,12844,9386
"PITA_39253",0,1,0,0,0,1
"PITA_19602",0,0,0,0,0,0
"PITA_12639",646,335,383,453,351,455
"PITA_23049",0,0,0,0,0,0
"PITA_37942",4379,2860,2112,2134,1578,3016
"PITA_02622",6,5,2,7,12,21
"PITA_44017",67,18,35,29,19,41
"PITA_02522",191,186,84,195,206,498
"PITA_29705",0,0,0,0,0,0
"PITA_48872",2,0,1,0,0,1
"PITA_35315",248,136,172,149,139,230
"PITA_32479",363,172,166,153,134,163
"PITA_05855",226,208,220,146,123,217
"PITA_19225",2,0,0,1,0,0
"PITA_26249",79,43,59,119,56,68
"PITA_42308",21,8,1,8,1,7
"PITA_36653",16,22,39,30,22,9
"PITA_16664",781,554,424,613,542,783
"PITA_35931",387,167,176,204,214,138
"PITA_14492",0,0,0,0,0,0
"PITA_16139",0,0,0,0,0,9
"PITA_31110",376,107,137,187,164,65
"PITA_03748",20,15,50,6,18,13
"PITA_50154",97,57,24,50,38,45
"PITA_35913",0,0,0,0,0,0
"PITA_19493",375,262,251,294,214,996
"PITA_25556",1716,841,1078,1109,1066,1459
"PITA_43089",0,0,0,0,0,0
"PITA_23199",0,0,0,0,0,0
"PITA_06600",139,80,89,60,122,214
"PITA_06552",0,0,0,0,0,0
"PITA_35810",328,195,225,232,197,200
"PITA_39730",0,0,0,0,0,0
"PITA_22330",0,2,3,0,0,0
"PITA_28823",0,0,0,0,0,0
"PITA_28624",0,1,0,3,0,0
"PITA_17548",16,1,4,0,3,0
"PITA_50044",143,252,297,368,124,547
"PITA_51497",992,539,367,352,287,524
"PITA_08846",50,15,65,30,21,33
"PITA_46073",2,0,4,0,0,0
"PITA_10333",4,4,1,3,14,1
"PITA_21888",79,20,34,44,34,33
"PITA_09578",338,163,234,185,183,201
"PITA_46169",3,1,2,1,0,1
"PITA_12198",284,105,164,524,547,274
"PITA_40238",0,0,0,0,0,0
"PITA_24784",0,0,0,0,0,0
"PITA_48519",25,3,2,0,56,0
"PITA_18348",3,15,0,5,6,3
"PITA_38510",0,0,0,0,0,0
"PITA_25477",163,50,59,66,68,55
"PITA_30219",0,0,5,4,2,8
"PITA_11750",60,64,57,42,37,63
"PITA_36342",1481,976,916,885,950,1389
"PITA_28344",0,0,0,0,0,0
"PITA_18564",53,27,18,5,16,7
"PITA_10528",0,0,0,0,0,0
"PITA_00966",7,6,7,5,6,5
"PITA_42486",41,52,50,38,47,49
"PITA_33613",105,111,128,93,84,202
"PITA_36603",55,4,37,29,23,9
"PITA_11668",1315,601,593,701,568,601
"PITA_12112",83,39,37,33,38,65
"PITA_24776",0,0,0,0,0,0
"PITA_50559",0,0,0,0,0,0
"PITA_47247",0,0,0,0,0,0
"PITA_24453",303,76,130,94,130,88
"PITA_03249",61,36,21,11,26,34
"PITA_41379",941,739,550,628,640,1271
"PITA_34934",22,1,165,4,13,10
"PITA_48866",10,0,2,0,1,2
"PITA_49513",61,15,9,24,25,44
"PITA_45286",1695,803,657,867,668,863
"PITA_35041",0,0,0,0,0,0
"PITA_05749",305,214,180,183,153,222
"PITA_32350",1465,1210,1028,1288,799,1148
"PITA_16023",18,21,25,36,29,46
"PITA_43585",1,0,0,0,0,0
"PITA_10321",72,13,22,29,27,21
"PITA_00262",85,111,75,216,151,229
"PITA_05543",9,0,0,0,0,0
"PITA_08460",1,0,0,1,0,2
"PITA_24575",93,63,69,80,46,81
"PITA_06212",194,146,73,114,107,124
"PITA_51092",0,0,0,0,0,0
"PITA_42359",0,0,0,0,0,0
"PITA_29636",0,0,0,0,0,0
"PITA_26432",11,8,12,2,13,2
"PITA_30166",1011,687,618,640,707,752
"PITA_07748",647,188,292,316,355,235
"PITA_31096",13,3,9,9,5,5
"PITA_44048",0,0,0,1,5,3
"PITA_11458",1,0,1,1,1,0
"PITA_34679",8,1,2,10,1,0
"PITA_41759",1643,933,733,837,887,1286
"PITA_06764",58,66,51,56,34,64
"PITA_33539",54,1,20,14,0,1
"PITA_35024",0,0,0,0,0,0
"PITA_47162",150,37,52,105,186,121
"PITA_33831",8,3,12,10,5,8
"PITA_06870",0,0,0,0,0,0
"PITA_21830",1663,1246,958,1049,930,1457
"PITA_08406",33,2,3,5,0,0
"PITA_21355",156,569,207,274,289,764
"PITA_51468",0,5,0,4,0,0
"PITA_39342",0,0,0,0,1,2
"PITA_08046",64,28,34,32,24,29
"PITA_08736",316,225,172,218,162,277
"PITA_07832",23,1,11,2,1,0
"PITA_41554",75,18,7,100,68,56
"PITA_00085",0,0,0,0,0,0
"PITA_47390",14,5,5,23,25,2
"PITA_37016",18,0,0,6,0,2
"PITA_30683",0,0,0,0,0,0
"PITA_27360",1208,778,787,1036,717,1224
"PITA_43862",2,7,9,7,11,22
"PITA_13687",7,6,3,11,9,12
"PITA_02107",0,0,0,0,0,0
"PITA_39979",38,24,16,45,57,18
"PITA_50972",0,0,0,0,0,0
"PITA_00428",37,20,7,11,49,9
"PITA_31480",1297,1014,587,1395,830,1233
"PITA_34855",1982,917,1235,1231,1630,1040
"PITA_41389",17,4,9,6,4,10
"PITA_40265",9,4,2,8,14,6
"PITA_49129",0,0,0,1,0,0
"PITA_25708",35,25,17,22,29,29
"PITA_25078",0,0,0,4,0,1
"PITA_27656",4,0,2,0,1,1
"PITA_15465",129,1,167,113,60,26
"PITA_27756",0,0,0,0,0,1
"PITA_15184",0,0,0,0,0,0
"PITA_00229",0,0,0,0,0,0
"PITA_10569",4720,2777,2870,2718,2710,3438
"PITA_50971",468,179,192,181,198,219
"PITA_41184",39,37,76,149,177,145
"PITA_44134",196,111,124,136,71,129
"PITA_43805",9,12,0,2,4,8
"PITA_51073",57,11,52,5,6,24
"PITA_35340",0,0,0,0,0,1
"PITA_51320",14,4,9,10,12,6
"PITA_42230",0,0,0,0,0,0
"PITA_25218",0,0,0,0,0,0
"PITA_50487",526,354,245,292,224,324
"PITA_31643",148,66,149,142,105,81
"PITA_17284",0,0,0,0,0,0
"PITA_35826",1581,918,1248,1273,1365,1057
"PITA_32528",0,1,0,0,2,14
"PITA_06634",462,313,300,297,229,560
"PITA_13849",73,34,57,62,47,72
"PITA_48374",0,1,2,0,0,0
"PITA_34461",2818,2774,2249,2261,1478,2825
"PITA_01109",9,3,5,1,2,0
"PITA_51271",458,228,224,335,282,296
"PITA_35641",92,63,48,80,44,62
"PITA_32452",101,74,35,50,51,84
"PITA_48624",2588,1494,1596,1142,1490,1263
"PITA_35556",0,0,0,0,0,0
"PITA_28676",2,0,0,0,0,0
"PITA_01877",98,73,32,64,76,128
"PITA_49123",795,536,423,404,460,614
"PITA_10632",0,0,2,0,0,0
"PITA_21765",0,0,0,0,0,0
"PITA_39496",9,1,3,0,0,3
"PITA_13650",1215,646,512,484,411,394
"PITA_13927",83,76,34,55,129,63
"PITA_46555",0,0,1,0,0,0
"PITA_51411",313,214,178,224,290,328
"PITA_07613",28,0,24,161,95,8
"PITA_21530",0,0,0,0,0,0
"PITA_50187",1850,1268,851,1315,1156,1531
"PITA_01531",0,0,0,0,0,0
"PITA_03255",7532,4561,4158,4283,3772,4723
"PITA_47533",51,26,28,23,48,26
"PITA_51687",479,158,225,99,176,145
"PITA_39306",0,0,1,0,0,0
"PITA_16053",206,48,72,70,59,59
"PITA_07224",19,8,27,18,9,16
"PITA_50816",733,558,504,655,440,759
"PITA_29426",446,305,317,461,235,242
"PITA_24573",80,71,38,33,45,56
"PITA_29485",63,87,34,38,30,42
"PITA_15122",74,27,43,35,22,30
"PITA_27601",899,563,557,399,498,577
"PITA_44898",250,75,205,35,66,96
"PITA_40459",0,0,0,0,0,0
"PITA_40679",0,0,0,0,0,0
"PITA_00090",4,3,1,1,0,4
"PITA_32058",43,46,66,67,55,37
"PITA_27553",14,4,3,6,2,8
"PITA_37432",80,56,38,81,112,93
"PITA_45973",0,0,0,0,0,0
"PITA_36094",40,120,37,147,170,315
"PITA_46246",665,273,302,256,403,309
"PITA_40339",9,2,5,3,6,3
"PITA_26491",0,1,7,2,2,3
"PITA_21949",0,0,0,0,0,0
"PITA_27131",0,1,0,0,0,0
"PITA_39035",171,156,73,182,143,165
"PITA_45839",420,249,179,164,194,223
"PITA_10629",2,0,1,0,0,0
"PITA_13836",0,4,2,5,5,10
"PITA_20967",214,104,146,111,132,147
"PITA_41398",36,1,122,109,93,17
"PITA_31967",3,4,0,1,0,1
"PITA_07277",11,22,16,15,34,28
"PITA_22118",1,0,4,1,2,0
"PITA_26874",101,70,67,60,53,89
"PITA_20857",962,671,756,999,912,676
"PITA_29464",64,52,31,52,39,52
"PITA_01888",95,43,159,237,198,82
"PITA_37058",15,16,11,9,2,13
"PITA_41366",3492,1474,2084,2151,2530,1673
"PITA_22929",0,0,0,0,0,0
"PITA_06531",60,44,32,40,52,48
"PITA_07276",0,0,0,0,0,1
"PITA_12618",1,1,0,0,0,0
"PITA_46979",58,34,26,17,48,25
"PITA_22138",209,75,58,53,73,84
"PITA_51588",0,0,0,3,0,0
"PITA_43029",378,123,181,287,350,147
"PITA_46796",7,8,24,7,6,6
"PITA_38174",1,1,0,0,0,1
"PITA_20732",89,77,61,56,42,65
"PITA_51100",0,0,0,0,0,0
"PITA_03247",0,0,0,0,0,0
"PITA_47113",0,0,0,0,0,4
"PITA_42780",0,0,0,2,0,0
"PITA_24957",629,452,412,381,279,526
"PITA_31332",79,43,30,31,28,43
"PITA_01151",0,0,0,0,0,0
"PITA_01083",0,0,0,0,0,0
"PITA_51044",4,1,0,1,2,3
"PITA_01055",7,10,1,4,4,3
"PITA_21077",9,6,0,0,3,0
"PITA_07264",0,0,0,0,0,0
"PITA_28239",0,1,0,0,0,0
"PITA_18375",0,0,0,1,0,0
"PITA_38278",97,38,49,61,55,37
"PITA_22664",0,0,0,0,0,0
"PITA_41879",7,10,2,2,5,8
"PITA_44694",0,16,0,3,6,7
"PITA_13303",0,0,0,0,0,0
"PITA_16184",104,14,37,62,77,59
"PITA_18359",0,0,0,0,0,0
"PITA_22809",125,133,61,66,146,128
"PITA_23016",33,1,5,17,15,3
"PITA_51484",3,11,9,4,4,15
"PITA_18458",14,9,8,48,50,8
"PITA_24500",0,0,0,0,0,0
"PITA_42044",218,180,141,144,180,271
"PITA_43025",10,5,6,3,20,0
"PITA_04444",1084,655,604,743,798,711
"PITA_03296",191,135,58,84,69,155
"PITA_39033",6,6,0,5,5,0
"PITA_51228",0,0,0,0,0,0
"PITA_28349",76,29,29,44,14,47
"PITA_30080",0,0,0,0,0,0
"PITA_30556",0,0,3,0,0,0
"PITA_20541",0,0,0,0,0,0
"PITA_34455",665,360,345,350,298,480
"PITA_16541",108,60,54,57,68,55
"PITA_18896",293,75,186,56,108,51
"PITA_24813",0,0,0,0,0,1
"PITA_42476",32,43,25,30,8,34
"PITA_09871",125,72,88,85,79,141
"PITA_19537",362,103,235,183,202,115
"PITA_02473",0,1,21,11,52,0
"PITA_13879",98,82,38,58,53,75
"PITA_41510",15187,3824,5728,7297,6782,5602
"PITA_05894",29,6,2,5,2,6
"PITA_12237",409,196,143,143,133,189
"PITA_51558",35,15,24,12,12,2
"PITA_25233",0,0,0,1,0,0
"PITA_04677",384,303,235,277,237,406
"PITA_30377",4082,2260,2550,2621,3474,2490
"PITA_23419",0,0,0,0,0,0
"PITA_26273",0,0,0,0,0,0
"PITA_21179",34,15,13,15,10,16
"PITA_01100",17,310,309,353,7,428
"PITA_48781",0,0,0,0,0,0
"PITA_24192",0,0,0,0,0,0
"PITA_12794",5,3,8,10,3,10
"PITA_45835",22,9,9,5,0,11
"PITA_40486",0,0,0,0,0,0
"PITA_22490",303,283,213,340,199,264
"PITA_43087",4,0,3,1,0,0
"PITA_12611",0,0,1,0,0,0
"PITA_02904",32,5,5,22,5,10
"PITA_31287",44,37,53,36,7,7
"PITA_46461",21,26,13,3,5,10
"PITA_22123",367,548,160,295,607,654
"PITA_33023",29,16,18,9,29,26
"PITA_33153",204,11,179,218,129,28
"PITA_45280",117,57,58,65,63,73
"PITA_17754",0,0,0,0,0,0
"PITA_04913",0,0,0,0,0,0
"PITA_14657",0,0,0,0,0,0
"PITA_16070",7,2,1,6,5,0
"PITA_37375",4,6,3,14,6,11
"PITA_20686",52,2,96,35,60,16
"PITA_17073",1160,509,621,431,585,769
"PITA_42507",0,0,0,0,0,0
"PITA_40593",3,3,3,0,2,0
"PITA_29935",371,198,179,185,166,244
"PITA_11037",54,46,39,30,66,81
"PITA_13039",1,4,3,0,0,0
"PITA_13254",52,29,59,45,27,56
"PITA_22252",0,0,0,0,0,0
"PITA_07353",0,0,0,0,0,0
"PITA_24189",0,3,1,0,5,0
"PITA_05674",11,2,5,3,16,6
"PITA_27064",9,9,9,3,5,3
"PITA_06542",0,0,0,1,0,1
"PITA_28722",4,1,2,2,4,0
"PITA_00288",1352,566,760,746,927,790
"PITA_28401",0,0,1,0,0,0
"PITA_37762",3165,1817,1294,2115,2403,1732
"PITA_03299",18,17,16,4,31,4
"PITA_40028",0,0,1,0,0,0
"PITA_41049",0,0,0,0,0,0
"PITA_49672",599,317,317,407,458,299
"PITA_51246",156,109,85,88,72,172
"PITA_32503",0,0,0,2,0,0
"PITA_44343",135,63,53,62,52,55
"PITA_16270",401,221,229,245,179,302
"PITA_22166",1,0,0,0,0,0
"PITA_22451",0,0,0,0,0,0
"PITA_30770",0,0,0,0,0,0
"PITA_36611",437,246,481,433,536,363
"PITA_09931",164,100,86,104,76,131
"PITA_34020",50,185,46,136,86,327
"PITA_43080",17,12,3,11,4,28
"PITA_50707",6,0,2,1,2,7
"PITA_21361",10,11,6,0,4,9
"PITA_22829",16,1,1,5,5,2
"PITA_43402",16,12,17,7,9,24
"PITA_18295",3,1,11,2,1,1
"PITA_43574",4,3,0,1,1,1
"PITA_23606",0,0,0,0,0,0
